tick,rack,level,temperature,humidity,ph,ec,water_level,flow_rate,light_lux,airflow
229,A,3,25.46,66.66,5.98,1.64,65.61,1.44,490.3,1.73
229,A,4,26.02,65.29,5.97,1.6,65.61,1.45,513.9,1.86
229,B,1,24.95,69.12,6.02,1.57,65.61,1.51,410.6,1.34
229,B,2,25.31,68.16,5.98,1.59,65.61,1.5,459.3,1.43
229,B,3,25.87,66.26,6.0,1.58,65.61,1.42,492.4,1.59
229,B,4,26.08,65.6,5.96,1.6,65.61,1.43,508.7,1.68
230,A,1,24.52,70.11,5.97,1.58,65.59,1.5,401.7,1.4
230,A,2,24.76,67.75,5.96,1.58,65.59,1.54,436.3,1.58
230,A,3,25.41,66.22,5.98,1.63,65.59,1.53,469.7,1.7
230,A,4,25.75,65.16,5.97,1.62,65.59,1.5,507.4,1.86
230,B,1,24.92,68.98,5.99,1.59,65.59,1.54,406.3,1.28
230,B,2,25.09,67.28,6.01,1.62,65.59,1.44,435.4,1.44
230,B,3,25.55,66.31,5.97,1.64,65.59,1.4,476.8,1.52
230,B,4,26.13,66.02,6.0,1.57,65.59,1.44,519.0,1.64
231,A,1,24.35,78.23,5.99,1.56,65.58,1.46,393.1,1.03
231,A,2,24.93,67.46,5.98,1.59,65.58,1.38,445.9,1.59
231,A,3,25.13,66.65,5.98,1.6,65.58,1.42,477.7,1.71
231,A,4,25.88,65.57,6.02,1.6,65.58,1.38,498.5,1.84
231,B,1,24.62,69.03,5.98,1.59,65.58,1.46,389.1,1.25
231,B,2,25.1,67.85,5.98,1.6,65.58,1.48,443.7,1.44
231,B,3,25.86,67.19,6.02,1.56,65.58,1.51,483.5,1.57
231,B,4,26.36,65.36,6.01,1.62,65.58,1.39,498.3,1.68
232,A,1,24.59,78.44,6.02,1.61,65.56,1.44,395.5,1.1
232,A,2,24.84,67.62,6.0,1.58,65.56,1.48,428.6,1.54
232,A,3,25.49,66.82,5.98,1.63,65.56,1.52,463.7,1.72
232,A,4,25.6,65.41,5.97,1.61,65.56,1.45,514.6,1.86
232,B,1,24.6,69.26,5.98,1.61,65.56,1.38,399.0,1.36
232,B,2,25.22,68.21,6.01,1.57,65.56,1.42,416.2,1.47
232,B,3,25.48,66.66,6.03,1.6,65.56,1.5,467.2,1.62
232,B,4,26.18,65.62,5.99,1.63,65.56,1.4,495.6,1.7
233,A,1,24.19,78.72,5.97,1.62,65.55,1.47,375.9,1.03
233,A,2,24.85,68.0,6.02,1.6,65.55,1.43,438.1,1.63
233,A,3,25.22,67.45,6.01,1.64,65.55,1.49,451.7,1.66
233,A,4,25.79,66.32,5.98,1.58,65.55,1.45,506.3,1.84
233,B,1,24.96,69.57,5.99,1.63,65.55,1.42,388.3,1.35
233,B,2,25.13,68.71,6.02,1.62,65.55,1.46,430.5,1.47
233,B,3,25.79,67.61,6.01,1.58,65.55,1.42,448.8,1.59
233,B,4,26.05,65.86,5.98,1.61,65.55,1.39,482.4,1.65
234,A,1,24.27,78.77,6.02,1.65,65.53,1.45,380.8,1.03
234,A,2,24.81,68.48,6.0,1.63,65.53,1.53,422.5,1.56
234,A,3,25.12,67.3,6.01,1.64,65.53,1.54,462.4,1.67
234,A,4,25.61,65.87,6.01,1.63,65.53,1.51,493.0,1.83
234,B,1,24.89,69.19,6.02,1.6,65.53,1.39,378.0,1.33
234,B,2,25.28,68.52,6.03,1.6,65.53,1.49,427.7,1.46
234,B,3,25.67,66.92,5.97,1.58,65.53,1.51,452.6,1.57
234,B,4,26.15,65.81,5.99,1.61,65.53,1.52,488.9,1.74
235,A,1,24.47,78.65,5.98,1.61,65.51,1.43,388.2,1.06
235,A,2,24.57,68.1,5.99,1.63,65.51,1.39,414.8,1.61
235,A,3,24.96,67.34,6.01,1.62,65.51,1.44,451.6,1.76
235,A,4,25.6,66.2,6.01,1.65,65.51,1.53,499.4,1.82
235,B,1,24.52,69.25,5.98,1.63,65.51,1.43,368.4,1.31
235,B,2,25.03,68.55,6.0,1.58,65.51,1.47,423.3,1.38
235,B,3,25.51,66.99,6.03,1.65,65.51,1.42,458.3,1.51
235,B,4,25.96,66.27,5.98,1.65,65.51,1.47,475.2,1.68
236,A,1,24.37,78.85,5.99,1.61,65.49,1.43,377.1,1.11
236,A,2,24.49,68.88,6.01,1.63,65.49,1.39,403.4,1.53
236,A,3,25.31,67.08,6.03,1.61,65.49,1.47,435.2,1.69
236,A,4,25.4,66.76,6.02,1.58,65.49,1.42,480.2,1.89
236,B,1,24.45,69.76,5.99,1.6,65.49,1.49,382.6,1.3
236,B,2,24.89,68.5,6.03,1.65,65.49,1.51,419.1,1.47
236,B,3,25.5,67.56,6.04,1.58,65.49,1.42,441.8,1.58
236,B,4,26.18,66.83,5.99,1.64,65.49,1.52,488.6,1.67
237,A,1,24.37,79.12,5.99,1.65,65.46,1.48,359.3,1.06
237,A,2,24.8,69.05,6.03,1.64,65.46,1.4,407.0,1.61
237,A,3,25.23,67.89,6.02,1.58,65.46,1.4,429.4,1.68
237,A,4,25.44,66.22,6.01,1.59,65.46,1.51,474.2,1.86
237,B,1,24.54,70.35,6.04,1.59,65.46,1.43,379.9,1.3
237,B,2,25.25,68.67,6.03,1.61,65.46,1.41,403.1,1.39
237,B,3,25.66,67.22,6.02,1.64,65.46,1.43,426.6,1.58
237,B,4,25.93,66.8,6.01,1.64,65.46,1.46,486.4,1.72
238,A,1,24.24,80.11,5.99,1.64,65.43,1.51,372.7,1.03
238,A,2,24.69,68.91,6.02,1.61,65.43,1.44,389.5,1.6
238,A,3,25.0,67.78,6.01,1.66,65.43,1.51,430.7,1.75
238,A,4,25.33,67.23,6.02,1.59,65.43,1.47,459.9,1.9
238,B,1,24.4,70.17,6.03,1.6,65.43,1.42,374.1,1.35
238,B,2,24.93,69.14,6.01,1.65,65.43,1.51,393.5,1.46
238,B,3,25.4,67.61,6.01,1.66,65.43,1.51,445.7,1.53
238,B,4,25.7,67.08,6.01,1.63,65.43,1.4,462.1,1.68
239,A,1,24.29,79.28,6.03,1.66,65.4,1.49,371.9,1.1
239,A,2,24.41,69.32,6.02,1.61,65.4,1.41,401.3,1.64
239,A,3,25.21,68.48,6.02,1.59,65.4,1.53,421.0,1.74
239,A,4,25.53,67.03,6.05,1.65,65.4,1.5,470.7,1.84
239,B,1,24.67,70.24,6.0,1.66,65.4,1.42,358.1,1.25
239,B,2,25.13,68.64,6.03,1.65,65.4,1.43,408.3,1.4
239,B,3,25.35,68.27,5.99,1.67,65.4,1.52,425.5,1.53
239,B,4,25.95,66.83,5.99,1.61,65.4,1.51,471.1,1.73
240,A,1,23.88,79.44,6.0,1.65,65.37,1.43,344.6,1.04
240,A,2,24.49,69.78,6.03,1.62,65.37,1.42,397.3,1.55
240,A,3,25.15,68.18,6.0,1.6,65.37,1.48,433.6,1.75
240,A,4,25.41,67.47,6.02,1.67,65.37,1.46,448.7,1.82
240,B,1,24.58,69.84,6.02,1.61,65.37,1.42,357.9,1.32
240,B,2,25.13,69.22,6.0,1.66,65.37,1.51,396.0,1.43
240,B,3,25.45,68.37,6.03,1.65,65.37,1.41,430.0,1.54
240,B,4,25.87,67.24,5.99,1.65,65.37,1.48,466.7,1.74
241,A,1,23.94,79.96,6.0,1.64,65.34,1.47,356.0,1.11
241,A,2,24.38,69.6,6.0,1.67,65.34,1.53,398.1,1.55
241,A,3,25.08,67.89,6.02,1.66,65.34,1.52,427.0,1.76
241,A,4,25.5,67.57,6.01,1.67,65.34,1.56,462.8,1.8
241,B,1,24.47,70.31,6.03,1.66,65.34,1.56,351.4,1.33
241,B,2,24.68,68.99,6.01,1.61,65.34,1.56,384.8,1.49
241,B,3,25.47,68.76,6.01,1.61,65.34,1.47,422.4,1.54
241,B,4,25.85,67.44,6.02,1.62,65.34,1.54,462.7,1.74
242,A,1,23.89,80.0,6.02,1.62,65.3,1.5,345.7,1.06
242,A,2,24.27,69.62,6.06,1.65,65.3,1.5,391.3,1.53
242,A,3,25.05,68.0,6.03,1.66,65.3,1.42,427.6,1.75
242,A,4,25.14,67.78,6.01,1.63,65.3,1.57,460.4,1.8
242,B,1,24.18,71.11,6.04,1.61,65.3,1.55,356.6,1.31
242,B,2,24.95,69.53,6.0,1.61,65.3,1.54,367.8,1.43
242,B,3,25.15,68.69,6.0,1.63,65.3,1.49,427.2,1.59
242,B,4,25.62,66.99,6.01,1.66,65.3,1.47,442.6,1.65
243,A,1,24.06,80.01,6.02,1.63,65.26,1.49,332.5,1.05
243,A,2,24.59,69.66,6.01,1.65,65.26,1.56,375.5,1.58
243,A,3,24.94,68.92,6.04,1.65,65.26,1.56,407.9,1.71
243,A,4,25.41,67.55,6.01,1.61,65.26,1.57,447.0,1.89
243,B,1,24.27,70.4,6.0,1.66,65.26,1.52,326.6,1.25
243,B,2,24.72,69.91,6.05,1.62,65.26,1.56,365.8,1.43
243,B,3,25.1,68.52,6.02,1.66,65.26,1.49,412.6,1.55
243,B,4,25.84,67.62,6.04,1.64,65.26,1.56,432.6,1.74
244,A,1,24.06,80.57,6.02,1.62,65.21,1.47,331.6,1.01
244,A,2,24.38,69.86,6.06,1.66,65.21,1.57,356.7,1.55
244,A,3,24.66,68.37,6.05,1.61,65.21,1.43,414.1,1.69
244,A,4,25.12,68.07,6.03,1.68,65.21,1.53,441.0,1.81
244,B,1,24.15,71.33,6.03,1.68,65.21,1.44,350.9,1.27
244,B,2,24.89,70.22,6.04,1.62,65.21,1.49,382.9,1.43
244,B,3,25.1,68.57,6.01,1.62,65.21,1.54,405.0,1.61
244,B,4,25.82,68.08,6.03,1.62,65.21,1.48,454.3,1.64
245,A,1,23.76,80.0,6.01,1.62,65.16,1.57,339.9,1.08
245,A,2,24.36,70.15,6.03,1.62,65.16,1.54,366.8,1.56
245,A,3,24.96,69.14,6.04,1.63,65.16,1.52,406.0,1.73
245,A,4,25.13,67.54,6.04,1.64,65.16,1.52,431.9,1.86
245,B,1,24.21,71.48,6.06,1.63,65.16,1.47,345.4,1.32
245,B,2,24.76,70.1,6.03,1.67,65.16,1.47,355.3,1.46
245,B,3,24.97,69.18,6.06,1.65,65.16,1.53,408.3,1.54
245,B,4,25.59,67.63,6.02,1.66,65.16,1.51,429.2,1.7
246,A,1,23.68,80.69,6.07,1.63,65.11,1.52,325.3,1.06
246,A,2,24.47,70.2,6.07,1.65,65.11,1.5,373.6,1.59
246,A,3,24.63,69.24,6.06,1.61,65.11,1.5,388.8,1.66
246,A,4,25.04,68.26,6.07,1.63,65.11,1.52,431.0,1.83
246,B,1,24.25,71.24,6.05,1.65,65.11,1.49,336.0,1.26
246,B,2,24.56,69.75,6.04,1.67,65.11,1.44,373.1,1.42
246,B,3,25.13,69.43,6.05,1.62,65.11,1.45,385.6,1.56
246,B,4,25.74,67.83,6.05,1.68,65.11,1.54,425.2,1.68
247,A,1,23.81,80.65,6.07,1.68,65.05,1.6,336.2,1.04
247,A,2,24.14,69.85,6.02,1.64,65.05,1.51,354.3,1.62
247,A,3,24.67,68.56,6.06,1.67,65.05,1.51,405.4,1.74
247,A,4,25.0,67.7,6.07,1.63,65.05,1.46,421.7,1.81
247,B,1,24.16,71.51,6.05,1.65,65.05,1.58,310.4,1.35
247,B,2,24.69,70.08,6.07,1.68,65.05,1.52,367.2,1.47
247,B,3,25.18,69.17,6.03,1.63,65.05,1.58,385.4,1.53
247,B,4,25.48,67.72,6.03,1.63,65.05,1.47,441.0,1.72
248,A,1,23.74,80.88,6.08,1.63,64.99,1.58,318.7,1.04
248,A,2,23.97,70.12,6.07,1.65,64.99,1.47,347.2,1.61
248,A,3,24.74,68.96,6.05,1.63,64.99,1.58,401.2,1.74
248,A,4,25.24,67.96,6.06,1.62,64.99,1.46,438.0,1.89
248,B,1,24.22,71.72,6.06,1.66,64.99,1.6,316.5,1.3
248,B,2,24.37,70.8,6.07,1.64,64.99,1.46,359.0,1.44
248,B,3,25.22,69.06,6.04,1.68,64.99,1.55,378.4,1.56
248,B,4,25.3,68.03,6.05,1.65,64.99,1.57,436.5,1.64
249,A,1,23.73,81.13,6.08,1.65,64.93,1.59,310.0,1.11
249,A,2,23.98,70.59,6.09,1.65,64.93,1.55,349.2,1.57
249,A,3,24.54,69.45,6.06,1.64,64.93,1.59,383.4,1.69
249,A,4,24.83,68.29,6.08,1.64,64.93,1.52,424.9,1.88
249,B,1,24.11,71.95,6.04,1.66,64.93,1.57,322.0,1.32
249,B,2,24.61,70.51,6.05,1.65,64.93,1.55,359.5,1.45
249,B,3,25.0,69.67,6.04,1.64,64.93,1.55,394.0,1.57
249,B,4,25.33,68.72,6.08,1.63,64.93,1.62,416.6,1.74
250,A,1,23.74,81.17,6.09,1.66,64.86,1.59,318.2,1.1
250,A,2,24.15,70.34,6.04,1.64,64.86,1.6,343.6,1.6
250,A,3,24.7,69.03,6.09,1.67,64.86,1.51,366.2,1.67
250,A,4,24.76,68.62,6.08,1.66,64.86,1.56,409.8,1.8
250,B,1,24.22,72.11,6.08,1.64,64.86,1.62,312.6,1.28
250,B,2,24.29,70.41,6.08,1.65,64.86,1.53,342.9,1.45
250,B,3,24.96,69.75,6.06,1.63,64.86,1.62,371.5,1.57
250,B,4,25.27,68.14,6.05,1.69,64.86,1.5,426.1,1.72
251,A,1,23.36,81.49,6.04,1.65,64.78,1.56,318.6,1.1
251,A,2,24.05,70.58,6.09,1.67,64.78,1.55,334.3,1.61
251,A,3,24.26,69.66,6.04,1.64,64.78,1.6,363.4,1.68
251,A,4,24.69,68.64,6.09,1.66,64.78,1.48,424.7,1.82
251,B,1,24.15,72.18,6.05,1.63,64.78,1.6,309.4,1.26
251,B,2,24.21,71.0,6.08,1.67,64.78,1.63,329.6,1.42
251,B,3,24.68,69.74,6.05,1.67,64.78,1.55,373.4,1.51
251,B,4,25.33,68.89,6.08,1.65,64.78,1.62,396.9,1.68
252,A,1,23.28,81.38,6.05,1.67,64.71,1.6,295.0,1.0
252,A,2,24.01,70.81,6.04,1.67,64.71,1.59,325.6,1.56
252,A,3,24.26,69.93,6.08,1.68,64.71,1.64,374.5,1.73
252,A,4,24.77,68.11,6.07,1.64,64.71,1.56,418.6,1.88
252,B,1,23.84,72.02,6.09,1.65,64.71,1.56,292.4,1.27
252,B,2,24.55,71.06,6.09,1.67,64.71,1.5,324.6,1.38
252,B,3,24.92,69.38,6.09,1.63,64.71,1.57,357.2,1.62
252,B,4,25.43,68.94,6.07,1.64,64.71,1.58,415.4,1.68
253,A,1,23.56,81.92,6.11,1.66,64.63,1.53,287.0,1.0
253,A,2,23.73,71.3,6.1,1.65,64.63,1.62,338.4,1.57
253,A,3,24.27,70.24,6.09,1.64,64.63,1.6,358.5,1.74
253,A,4,24.61,68.58,6.1,1.65,64.63,1.64,416.1,1.83
253,B,1,23.72,71.72,6.1,1.71,64.63,1.63,294.7,1.31
253,B,2,24.44,70.44,6.11,1.71,64.63,1.62,341.5,1.47
253,B,3,24.86,70.25,6.07,1.68,64.63,1.54,353.2,1.61
253,B,4,25.12,68.49,6.06,1.68,64.63,1.54,412.8,1.64
254,A,1,23.41,81.71,6.08,1.7,64.54,1.62,279.5,1.07
254,A,2,23.72,70.4,6.11,1.71,64.54,1.56,317.5,1.53
254,A,3,24.3,70.26,6.11,1.72,64.54,1.57,355.4,1.68
254,A,4,24.93,68.39,6.11,1.7,64.54,1.59,409.4,1.81
254,B,1,23.63,72.39,6.11,1.71,64.54,1.58,287.7,1.27
254,B,2,24.03,70.4,6.06,1.69,64.54,1.63,343.2,1.45
254,B,3,24.87,69.64,6.11,1.66,64.54,1.67,374.6,1.6
254,B,4,25.11,68.67,6.08,1.64,64.54,1.66,410.1,1.68
255,A,1,23.54,81.09,6.12,1.68,64.45,1.64,296.5,1.05
255,A,2,23.65,71.47,6.08,1.72,64.45,1.58,335.4,1.54
255,A,3,24.15,69.61,6.1,1.7,64.45,1.54,366.1,1.77
255,A,4,24.78,69.06,6.1,1.69,64.45,1.54,380.6,1.9
255,B,1,23.8,71.96,6.1,1.68,64.45,1.64,293.6,1.28
255,B,2,23.98,70.5,6.06,1.66,64.45,1.54,314.6,1.4
255,B,3,24.66,70.33,6.09,1.65,64.45,1.56,357.0,1.58
255,B,4,24.98,68.53,6.11,1.67,64.45,1.55,406.1,1.66
256,A,1,23.26,81.45,6.08,1.66,64.35,1.56,300.2,1.07
256,A,2,23.88,70.74,6.08,1.66,64.35,1.57,312.3,1.64
256,A,3,23.98,69.86,6.11,1.71,64.35,1.56,368.2,1.69
256,A,4,24.47,69.18,6.11,1.72,64.35,1.55,398.8,1.79
256,B,1,23.64,72.15,6.12,1.69,64.35,1.66,286.2,1.26
256,B,2,23.91,71.1,6.12,1.72,64.35,1.67,327.8,1.48
256,B,3,24.45,69.96,6.08,1.68,64.35,1.68,351.4,1.61
256,B,4,25.11,68.56,6.09,1.7,64.35,1.61,380.3,1.68
257,A,1,23.28,82.13,6.08,1.68,64.26,1.64,296.0,1.07
257,A,2,23.46,70.79,6.07,1.67,64.26,1.67,328.2,1.6
257,A,3,24.1,70.61,6.08,1.7,64.26,1.54,355.3,1.77
257,A,4,24.52,69.15,6.1,1.65,64.26,1.61,382.7,1.81
257,B,1,23.7,72.67,6.07,1.65,64.26,1.65,284.9,1.35
257,B,2,23.96,71.32,6.07,1.72,64.26,1.59,304.1,1.41
257,B,3,24.72,69.96,6.11,1.72,64.26,1.61,356.1,1.54
257,B,4,25.03,69.33,6.12,1.65,64.26,1.55,387.5,1.66
258,A,1,23.29,81.63,6.09,1.73,64.15,1.59,294.7,1.09
258,A,2,23.66,71.65,6.1,1.71,64.15,1.62,302.5,1.62
258,A,3,24.03,70.46,6.13,1.65,64.15,1.57,351.2,1.69
258,A,4,24.56,69.64,6.11,1.69,64.15,1.59,376.4,1.86
258,B,1,23.51,72.11,6.13,1.66,64.15,1.63,278.0,1.35
258,B,2,23.95,71.33,6.12,1.68,64.15,1.64,310.7,1.49
258,B,3,24.65,69.89,6.09,1.72,64.15,1.71,337.3,1.6
258,B,4,25.11,69.63,6.08,1.69,64.15,1.57,394.9,1.72
259,A,1,23.25,81.84,6.1,1.69,64.05,1.7,278.1,1.06
259,A,2,23.77,71.15,6.12,1.68,64.05,1.68,315.6,1.64
259,A,3,23.96,70.47,6.11,1.69,64.05,1.58,358.5,1.76
259,A,4,24.58,68.79,6.14,1.72,64.05,1.6,387.6,1.83
259,B,1,23.55,72.72,6.11,1.66,64.05,1.58,287.3,1.25
259,B,2,23.98,71.41,6.12,1.68,64.05,1.7,305.0,1.49
259,B,3,24.23,70.14,6.13,1.67,64.05,1.62,346.0,1.6
259,B,4,24.95,69.38,6.13,1.66,64.05,1.72,374.0,1.72
260,A,1,22.97,82.32,6.11,1.74,63.93,1.65,277.8,1.08
260,A,2,23.63,70.93,6.11,1.72,63.93,1.72,322.4,1.57
260,A,3,23.73,69.93,6.1,1.67,63.93,1.71,342.2,1.75
260,A,4,24.21,69.19,6.12,1.69,63.93,1.65,390.8,1.88
260,B,1,23.62,72.28,6.13,1.7,63.93,1.59,282.8,1.27
260,B,2,23.85,70.99,6.12,1.66,63.93,1.7,307.3,1.46
260,B,3,24.5,70.39,6.12,1.69,63.93,1.59,339.2,1.52
260,B,4,24.61,68.92,6.09,1.67,63.93,1.61,374.0,1.71
261,A,1,23.14,81.83,6.09,1.73,63.82,1.67,258.1,1.03
261,A,2,23.62,71.83,6.14,1.73,63.82,1.59,313.2,1.58
261,A,3,23.89,70.59,6.13,1.73,63.82,1.63,328.4,1.7
261,A,4,24.17,69.05,6.13,1.7,63.82,1.74,381.5,1.89
261,B,1,23.54,73.12,6.14,1.74,63.82,1.72,272.1,1.26
261,B,2,23.68,71.45,6.1,1.7,63.82,1.62,319.3,1.47
261,B,3,24.43,70.34,6.1,1.74,63.82,1.63,338.0,1.54
261,B,4,24.73,69.35,6.13,1.74,63.82,1.6,373.2,1.64
262,A,1,22.82,81.69,6.13,1.74,63.7,1.66,282.8,1.08
262,A,2,23.4,72.09,6.13,1.68,63.7,1.69,312.1,1.62
262,A,3,23.99,70.01,6.11,1.74,63.7,1.68,351.4,1.68
262,A,4,24.27,69.02,6.11,1.71,63.7,1.65,368.3,1.84
262,B,1,23.25,72.65,6.13,1.68,63.7,1.65,274.2,1.3
262,B,2,23.85,71.75,6.13,1.68,63.7,1.69,301.4,1.47
262,B,3,24.38,70.48,6.12,1.74,63.7,1.62,340.1,1.59
262,B,4,24.47,69.26,6.11,1.71,63.7,1.72,387.3,1.67
263,A,1,22.85,82.4,6.11,1.74,63.58,1.61,277.6,1.07
263,A,2,23.2,71.23,6.14,1.71,63.58,1.71,314.1,1.64
263,A,3,23.56,70.45,6.11,1.71,63.58,1.68,339.4,1.68
263,A,4,24.25,69.56,6.14,1.74,63.58,1.72,373.0,1.85
263,B,1,23.1,73.21,6.15,1.74,63.58,1.62,281.3,1.36
263,B,2,23.85,71.88,6.16,1.67,63.58,1.66,299.1,1.45
263,B,3,24.27,70.73,6.1,1.71,63.58,1.64,328.5,1.61
263,B,4,24.53,69.81,6.13,1.74,63.58,1.74,376.5,1.68
264,A,1,22.74,82.73,6.13,1.7,63.45,1.68,266.0,1.06
264,A,2,23.12,71.66,6.13,1.74,63.45,1.65,297.4,1.64
264,A,3,23.72,71.06,6.15,1.73,63.45,1.64,325.5,1.75
264,A,4,24.33,69.67,6.16,1.7,63.45,1.72,367.1,1.88
264,B,1,23.15,73.11,6.14,1.73,63.45,1.74,251.0,1.26
264,B,2,23.86,72.1,6.13,1.7,63.45,1.7,300.3,1.4
264,B,3,24.2,70.14,6.12,1.69,63.45,1.73,325.4,1.56
264,B,4,24.58,69.44,6.13,1.75,63.45,1.71,370.2,1.73
265,A,1,22.67,81.91,6.16,1.69,63.32,1.75,273.7,1.06
265,A,2,23.3,71.81,6.11,1.71,63.32,1.7,307.2,1.58
265,A,3,23.58,70.72,6.12,1.74,63.32,1.76,344.9,1.77
265,A,4,24.21,69.84,6.12,1.73,63.32,1.76,371.8,1.89
265,B,1,23.23,72.66,6.13,1.7,63.32,1.69,276.2,1.25
265,B,2,23.46,71.32,6.12,1.7,63.32,1.7,304.2,1.39
265,B,3,24.12,70.93,6.15,1.69,63.32,1.66,320.2,1.54
265,B,4,24.69,69.6,6.17,1.72,63.32,1.78,368.4,1.69
266,A,1,22.78,81.99,6.17,1.76,63.18,1.77,257.8,1.01
266,A,2,23.31,72.37,6.13,1.74,63.18,1.79,291.8,1.56
266,A,3,23.47,70.54,6.16,1.73,63.18,1.67,322.5,1.67
266,A,4,24.22,69.3,6.15,1.76,63.18,1.72,364.1,1.82
266,B,1,23.25,72.94,6.13,1.73,63.18,1.76,246.2,1.35
266,B,2,23.55,71.95,6.18,1.7,63.18,1.79,305.6,1.49
266,B,3,23.88,70.73,6.15,1.74,63.18,1.8,330.2,1.52
266,B,4,24.24,69.38,6.16,1.75,63.18,1.72,363.4,1.66
267,A,1,22.81,82.16,6.13,1.7,63.04,1.73,262.5,1.07
267,A,2,23.18,72.13,6.17,1.69,63.04,1.79,307.1,1.53
267,A,3,23.63,71.07,6.16,1.7,63.04,1.78,328.6,1.7
267,A,4,24.18,70.06,6.16,1.72,63.04,1.71,378.0,1.86
267,B,1,23.07,72.84,6.13,1.73,63.04,1.74,271.6,1.29
267,B,2,23.59,72.3,6.13,1.71,63.04,1.78,281.8,1.49
267,B,3,24.05,70.47,6.16,1.75,63.04,1.67,317.1,1.56
267,B,4,24.53,69.89,6.16,1.7,63.04,1.79,349.0,1.69
268,A,1,22.53,83.07,6.16,1.73,62.9,1.82,265.3,1.0
268,A,2,23.24,72.37,6.15,1.75,62.9,1.79,303.3,1.57
268,A,3,23.28,71.29,6.19,1.77,62.9,1.79,312.6,1.76
268,A,4,24.11,70.28,6.18,1.77,62.9,1.79,362.5,1.87
268,B,1,22.78,73.56,6.17,1.73,62.9,1.8,262.0,1.27
268,B,2,23.64,71.57,6.14,1.75,62.9,1.76,305.9,1.4
268,B,3,23.67,71.01,6.14,1.76,62.9,1.72,342.1,1.53
268,B,4,24.48,69.6,6.18,1.77,62.9,1.8,372.3,1.65
269,A,1,22.62,82.75,6.18,1.74,62.76,1.76,256.8,1.02
269,A,2,22.96,71.92,6.16,1.71,62.76,1.69,290.4,1.55
269,A,3,23.47,71.32,6.18,1.71,62.76,1.78,315.2,1.76
269,A,4,23.68,69.83,6.17,1.7,62.76,1.75,355.3,1.87
269,B,1,22.78,73.02,6.19,1.77,62.76,1.74,264.3,1.34
269,B,2,23.46,72.33,6.19,1.71,62.76,1.8,284.5,1.38
269,B,3,23.78,70.83,6.18,1.76,62.76,1.76,336.8,1.57
269,B,4,24.48,69.66,6.18,1.77,62.76,1.73,351.0,1.69
270,A,1,22.66,83.16,6.17,1.77,62.61,1.8,251.8,1.03
270,A,2,23.08,71.57,6.17,1.75,62.61,1.75,276.6,1.61
270,A,3,23.27,70.83,6.2,1.77,62.61,1.76,321.6,1.76
270,A,4,23.7,69.66,6.16,1.77,62.61,1.73,373.4,1.83
270,B,1,22.94,73.01,6.16,1.75,62.61,1.82,269.7,1.25
270,B,2,23.21,72.06,6.17,1.76,62.61,1.81,279.5,1.4
270,B,3,23.6,71.23,6.18,1.74,62.61,1.78,328.7,1.52
270,B,4,24.35,69.97,6.17,1.76,62.61,1.69,365.5,1.69
271,A,1,22.29,82.99,6.2,1.77,62.46,1.82,242.6,1.01
271,A,2,22.7,72.23,6.15,1.75,62.46,1.7,285.9,1.57
271,A,3,23.25,71.35,6.15,1.75,62.46,1.85,335.1,1.77
271,A,4,23.62,70.28,6.18,1.74,62.46,1.7,358.2,1.89
271,B,1,22.82,73.17,6.2,1.7,62.46,1.81,246.1,1.29
271,B,2,23.34,72.07,6.18,1.72,62.46,1.81,295.5,1.43
271,B,3,23.92,70.8,6.16,1.71,62.46,1.78,337.3,1.54
271,B,4,24.17,69.55,6.15,1.71,62.46,1.75,356.4,1.65
272,A,1,22.16,83.12,6.17,1.76,62.31,1.86,254.2,1.03
272,A,2,22.85,72.43,6.16,1.71,62.31,1.76,296.0,1.53
272,A,3,23.23,71.17,6.19,1.72,62.31,1.71,324.7,1.77
272,A,4,23.61,69.76,6.19,1.76,62.31,1.84,366.6,1.85
272,B,1,22.86,73.63,6.16,1.76,62.31,1.74,242.3,1.31
272,B,2,23.11,72.41,6.21,1.76,62.31,1.86,273.5,1.42
272,B,3,23.65,71.37,6.21,1.72,62.31,1.83,315.7,1.6
272,B,4,24.26,69.69,6.18,1.75,62.31,1.8,370.5,1.65
273,A,1,22.15,82.45,6.2,1.77,62.15,1.73,246.5,1.11
273,A,2,22.58,72.55,6.19,1.71,62.15,1.86,299.4,1.62
273,A,3,23.1,71.16,6.18,1.76,62.15,1.81,330.2,1.67
273,A,4,23.78,69.68,6.22,1.72,62.15,1.82,356.1,1.86
273,B,1,22.84,73.15,6.16,1.73,62.15,1.8,253.6,1.35
273,B,2,23.16,72.34,6.19,1.72,62.15,1.83,286.8,1.43
273,B,3,23.5,71.03,6.16,1.76,62.15,1.82,323.3,1.61
273,B,4,24.16,70.2,6.19,1.72,62.15,1.76,371.9,1.73
274,A,1,22.47,82.54,6.18,1.76,61.99,1.76,250.1,1.05
274,A,2,22.72,72.28,6.18,1.74,61.99,1.86,280.4,1.63
274,A,3,23.18,71.09,6.19,1.78,61.99,1.75,333.5,1.71
274,A,4,23.54,70.17,6.17,1.72,61.99,1.88,365.5,1.85
274,B,1,22.77,73.29,6.2,1.74,61.99,1.74,254.2,1.29
274,B,2,23.25,72.62,6.2,1.76,61.99,1.78,285.5,1.42
274,B,3,23.76,70.7,6.21,1.74,61.99,1.87,317.1,1.59
274,B,4,24.05,70.48,6.17,1.73,61.99,1.88,369.9,1.66
275,A,1,22.13,83.06,6.19,1.77,61.83,1.83,240.7,1.07
